0 0 0 0 0 0 0
1 1e-12 3.1311e-15 5.9144e-16 2.3271e-16 1.2195e-16 7.4063e-17
2 1.1e-11 3.4564e-14 6.4452e-15 2.5597e-15 1.3415e-15 8.1469e-16
3 1.11e-10 3.6024e-13 5.9322e-14 2.582e-14 1.3537e-14 8.2209e-15
4 1.111e-09 4.2281e-12 2.8403e-13 2.5747e-13 1.3546e-13 8.2281e-14
5 1.1111e-08 4.7603e-11 3.2745e-13 2.4809e-12 1.3524e-12 8.2268e-13
6 1.1111e-07 5.0424e-10 3.8671e-13 1.7675e-11 1.3295e-11 8.2064e-12
7 1.1111e-06 5.5593e-09 4.6518e-13 3.679e-11 1.129e-10 8.0052e-11
8 1.1111e-05 6.0287e-08 5.1875e-13 4.989e-11 4.054e-10 6.3271e-10
9 0.00011111 6.4152e-07 5.4518e-13 5.635e-11 5.3684e-10 1.5733e-09
10 0.0011111 6.4393e-06 5.4261e-13 5.5688e-11 5.2323e-10 1.4795e-09
